"","PC01","PC02","PC03","PC04","PC05","PC06","PC07","PC08","PC09","PC10","position","assists_per90"
"25",-5.54557305889358,-0.800112283916769,-0.94357854941617,3.29235521206325,-0.523582678174196,2.22439239479858,0.529817785766922,0.718543659356393,0.839904364158116,-0.71853697912973,"DF",0.09
"26",-0.906778790183737,-2.4078131622105,2.46849787655628,-0.312253491275069,-1.46912322977975,-0.908357062167487,0.0837489369572279,1.89298442800605,0.588650840071187,-0.513960706071157,"DF",0
"27",-2.15642614095989,3.64678370085178,2.2057364448298,3.00923936045073,-1.04896597896121,0.178184718933418,-1.26478971637267,-0.804256905719264,0.907098074211936,0.642349463855988,"DF",0.08
"28",0.510081741930551,3.21681121078878,3.91085318496151,4.03371267153805,1.01371141186204,0.685093068175452,0.223239649805919,-0.589645433577482,2.2947702129721,1.03947778588101,"DF",0.2
"29",-1.45547472529222,-1.70382545357139,1.83580881703581,0.313262567872983,0.796025934937037,0.0807414609262408,0.176998040041632,-0.834455144025798,-1.8918272076197,0.197710345913362,"DF",0
"30",-3.76119008698867,-2.56422610436433,-1.17949362801295,1.7139423967362,0.828659660400278,1.069173342239,-0.126808229744342,-1.276014470859,-0.847427610127161,-0.209934384536478,"DF",0
"31",-5.1799946929371,-0.859687551059741,-1.8213626211142,1.02272756858302,-0.189615685944751,-0.144696075704792,1.54437401965719,0.177094107752809,2.00697945117226,0.37617726102693,"DF",0
"32",-0.0396011862087017,2.16857199085853,1.99678373812273,0.0042068254382714,-1.69671842531211,-1.53069235022732,-1.10887453277439,0.207013786828935,1.82137201948232,-0.87662968572082,"DF",0.08
"33",-0.943202844036216,0.444507000739987,1.49210951161185,1.4917045761807,-0.00361541701511663,0.487237654595188,0.868000700088526,-1.355793639092,-0.0372929935569292,0.309170044884608,"DF",0.04
"34",-2.53162167971557,0.934193980819913,-0.686155886862375,0.947522264279087,-0.128062259888697,-1.58599369456518,-1.23403807911512,-0.683393516045882,0.512575177134646,1.44174101185268,"DF",0.09
"35",-5.42164838766094,-0.916251119167993,-2.01436869712814,0.882714951173565,1.03054786851452,0.793739049440682,-0.988156356058431,1.24158504671125,-0.333029532649012,1.09913655801722,"DF",0
"36",-3.30487809267218,0.989450688990417,1.39875487583745,-0.924693826906586,-0.59607141624461,0.371275079430544,0.0206833540017415,0.880606622824383,-0.450344908197278,-0.363035595613789,"DF",0.08
"37",-3.69401252000217,1.91737535059569,-0.286002770012514,0.714583777327103,-1.03848595816573,-1.63837753114293,0.97728386001345,0.261153287580445,0.682432328613631,1.8095577499565,"DF",0.09
"38",-6.182443001446,-1.62622748674999,-1.42194417717009,1.84625596554722,0.14588391893071,-0.664714839318484,-2.45385344677062,-0.0908268649943217,-0.245424538223738,0.553950980412811,"DF",0.09
"39",-6.08330221001982,-0.705781086376065,-1.47142730645031,1.0534505853987,-1.45633336287712,-0.654249834441454,0.0472336955923539,-0.239417877093414,0.168810372317044,-1.20687966494768,"DF",0
"40",-1.32005045018202,1.74635317465549,0.708383644870987,0.347107019340275,0.579926728315916,-0.950535912217552,-0.17203517968021,-0.624181968524815,0.652213527001695,0.133122490531173,"DF",0.2
"41",0.555578112056279,1.65905120166954,1.28364030731954,-0.658625437994039,-0.300755462161168,0.220706614723064,0.766909205140895,-0.847957501784499,-0.166815474012161,0.321761742246075,"DF",0.18
"42",-1.04236739515103,-1.78096423371308,1.83746382620431,0.822518499097942,0.275672225324977,-0.753767262490747,0.394765627017131,-0.245818292569553,-0.0212019905727647,0.233168023609722,"DF",0
"43",-7.25608532646987,0.233662306229752,-1.92507129183947,0.581936260370429,0.115232223331223,-0.354492824385842,-2.49075618742733,-0.784968976754335,0.317723008957827,0.0489116505241388,"DF",0
"44",0.182950719919226,1.30933586078696,1.85605779971288,1.70288788025071,0.826863945351826,0.308670766841316,0.475745254274119,-1.93790772533903,-0.422103162919693,-0.596167951494908,"DF",0.06
"45",-2.20806271901839,-5.15256919110661,1.72199788172608,-0.335553551621998,-0.687763943935978,1.02936656111057,-2.23037624519478,0.834446117219353,0.631410942044805,0.910575860816063,"DF",0
"46",-2.85258178875683,1.66891046299618,1.07775720007361,0.188899645858228,-0.506658475106659,-0.0716645883936237,1.20737815966498,-1.00627166786842,1.10210225534408,-0.0482805418770512,"DF",0.07
"47",-2.03669405706053,-1.75241499649671,1.90375378054884,1.23822023333473,0.3078949730738,-2.21802412766122,-1.37749303676654,-1.58135813242644,-1.49215526999528,-3.17414640694899,"DF",0
"48",-3.63294763479117,-3.85147442856049,0.301446287250302,0.719920606434504,0.174336445021711,0.00936110073156304,0.146251952400131,-0.0892558567856174,-0.175118083300723,-0.712700939861898,"DF",0
"49",-2.86259646783987,-1.69108112719471,0.549066915553948,0.0708591554139468,-0.457743367326205,-0.0313306656598891,0.680801620811416,0.618278007549945,0.296250813616066,0.156667280069545,"DF",0.08
"50",-1.76926517184995,-2.81310330972074,0.824152036429837,-0.484489864566116,0.264472295391943,0.870329074833396,0.916981641576422,-0.64892445046629,0.0653180019601587,-0.160447392359247,"DF",0.03
"51",-2.90468143763743,-3.0147335139228,0.461175079284133,1.12617021869342,-0.845675876792661,1.02715502379072,0.240040761515683,-0.399925534199097,-0.110907096637252,0.858849120120589,"DF",0
"52",-2.72954776821428,-3.97553864827602,1.11636597071957,-0.21590045968329,-0.235619370115857,0.818725484489739,-0.637857741567648,0.416746467979109,0.963423297387903,-0.882276497817571,"DF",0
"53",2.05053979942506,-0.551024933159332,1.99680142759457,0.72158488255452,1.32443591090175,0.5533943480436,-0.0521008975876851,-1.2020451711945,0.0988904336371315,0.518946614608457,"DF",0.07
"54",-0.412108470671733,-0.339046387300768,1.09834097517291,0.786676111540046,0.247770156283668,-1.20137545527137,-0.655352182314886,-0.602208219973754,-0.563109955192787,0.374979140312034,"DF",0.09
"55",-2.92541343409438,-0.544094445559475,0.0834362777241689,-0.751423084916418,-1.40791408061462,-0.566961207168674,-0.394067216320014,-0.375280398732069,1.02374377185448,-0.909998824667183,"DF",0.04
"56",-1.20113639043227,-0.472373846750496,1.63786347723716,-0.156050086019665,-0.203942187561482,0.284664424789181,-0.135315478215193,-2.22446063582383,-0.991732738759547,0.606449229255507,"DF",0.09
"57",-1.51440926728994,1.32713228968473,-2.30553088354292,-0.240202202920736,2.07525057216623,-4.08612091937474,2.186957646225,1.68548509009536,3.38157012773582,0.681335283384298,"DF",0
"58",-4.25845005075498,-0.490607287712576,0.0917491620392981,-1.03787832135096,0.525382514518908,-1.51548477804211,-1.68522441627051,-0.973457155682702,-0.177291931653113,-0.0202285901146269,"DF",0
"59",-0.978105797603201,-0.292987610098521,2.35906401163447,0.533085628572729,-0.933817322880672,0.0939229784200466,1.08870463065721,-0.847394055352186,0.315898515250714,-0.62975874817579,"DF",0.08
"60",-4.26499827036957,-2.3287190944873,-0.62647944632845,1.27779584617365,0.233601780184915,-1.60724535107541,-0.253571316939941,-0.0491203124212408,0.142634467152038,-1.44001960707407,"DF",0
"61",-3.38029515012888,-3.20477062311911,-0.422262912591437,0.27589211309195,0.237353294707736,-1.13230241866052,-1.3410297517901,-0.161248778690145,0.15399859321375,0.233176514055229,"DF",0
"62",-2.02394074957147,-1.92503699508407,2.79708987134353,-1.49489989660036,-0.883587650684367,-0.544849396258301,-1.91872331271733,0.505913850346594,-0.584426231383337,0.863137871708503,"DF",0
"63",-5.63779086063748,-0.572924704602174,-0.977400070527614,2.43523928130438,0.180394183589606,-0.0333388530668038,1.15481351552546,1.61310497666413,1.47905800552807,-1.5041343095016,"DF",0.06
"64",-4.12877180895985,-2.33370165590816,0.390939386114032,0.0358041757280689,1.00347632705796,-2.30723470969015,-0.0267587342270108,1.91778455525346,1.63321703915129,-0.801552792127046,"DF",0
"65",-4.89956515364996,-1.72330822169212,-1.7609554540785,2.55582332313609,0.146956951684317,0.518638489593619,-0.515358863828748,0.482996663512431,-0.183372466320113,-1.08842120898779,"DF",0
"66",-4.16387741086407,-3.43624939696739,-0.556481444617279,0.753869517233469,-0.0163598269873874,-0.351982532947961,0.905858472792096,0.108494741881694,0.168317977989834,-0.488458380023101,"DF",0
"67",-5.48870212636718,-1.86606812890377,-1.93056411329185,1.41717715318257,-0.146060682394549,0.595132772642484,-0.416080708376639,0.358337725503592,1.27671334894417,1.22060726522024,"DF",0.04
"68",-3.6288107056901,-3.52750366203615,0.457145925007471,-1.10880075117285,-1.21585328481089,1.65996991504749,1.11413914122285,0.33639073079257,1.11085116848468,0.0945844951559447,"DF",0.03
"69",-5.10680963448998,-1.31555747620609,-0.147532391429575,0.6189272295009,-0.909261540797516,1.04381373987613,-0.18262426714339,-0.55271109374582,-0.588668283144067,-0.153990833557973,"DF",0.03
"70",-1.03945216774035,-1.20002843314002,4.10552075364657,0.916193513465509,-0.860342784294278,0.746569597856989,-1.07291653500046,-0.791311624178762,-0.794952300728277,-0.287554272045153,"DF",0.04
"71",-2.07885564003407,-3.23050888165767,0.455648050927157,-0.454727498515067,-1.03112081031055,-1.11930292299975,-0.383187164325624,-0.786214526768738,-0.283966355245925,-0.413552228253203,"DF",0.08
"72",-3.84027794896369,-2.52088965319899,0.382043216130424,0.831354852025321,-0.834221029752031,-3.22222664499918,1.0196202379501,1.3004383773684,-0.00693035844256443,-2.68136605318104,"DF",0
"73",-0.855170058015597,0.396505069512093,1.32779792010465,0.409275354739252,1.12338639685695,-0.612132637885806,-0.700088387623563,1.22400093829792,0.484084416870168,0.198881218589595,"DF",0
"74",-1.73442141503274,-3.17839851111657,1.90156868306302,-0.909194932647452,0.160900247434912,-2.27785432433812,-0.372516102449126,0.633891686416234,-0.539037963502599,-0.208219617734961,"DF",0
"75",-2.16487808304136,2.42085211543684,1.55405672148743,1.32167573304263,-1.16567292507599,0.636371167691397,1.06510956584533,-1.36318791400035,-0.163247316846809,0.177775159497156,"DF",0.11
"76",-1.76941778707073,-5.45236998762444,0.892292321011683,0.510761704695596,1.2445603190064,1.20626409613902,-3.07920081494288,1.01349536162826,-0.440941962442108,1.17429950326291,"DF",0
"77",-1.01757332623213,1.45033129396086,1.95412804814894,0.259920153284482,0.822188853084689,-0.448638126907059,0.510905072783692,-0.0177977676675394,-0.959282376816393,-0.157476562135372,"DF",0.08
"78",-2.6869334234655,-3.48106460233179,0.521956756270312,-0.292194706608351,1.06010693398429,0.415044790416675,1.87990041026279,0.572299095088616,0.529759888312733,-1.056844994466,"DF",0
"79",-4.16604873132182,-2.82557867704082,-0.0857609619645933,1.32547789561564,1.4229134857887,-0.379453103528488,-2.56618544905925,-0.0923203947001416,-0.386545422409967,0.281381829934406,"DF",0
"80",-6.94432696129482,0.102967635996356,-3.33472711634632,2.72353817026709,-0.158203043093377,0.0955755733524076,-0.541737560170319,-0.447749865639623,1.17306878646381,0.953810157120829,"DF",0
"81",1.60037052558323,0.679111563820171,2.05074662630222,-1.30042566424284,-0.968939822799099,1.19080778167351,-0.616430777545943,-0.22930864870688,1.60153406925892,-0.473685130761601,"DF",0.09
"82",0.334388885929136,0.591942511849149,1.86447809218949,-1.4728933557587,1.64939790623027,-0.443253351043445,0.696757944703797,0.482979492697934,0.733920559911215,0.0435216299865257,"DF",0.2
"83",-5.76262701581843,1.54167018163359,-0.950642331142684,-0.321046662886313,-1.54433807066382,-0.169833293736361,-0.31956179054755,-0.0440533274971581,1.08148677555038,-0.947048299221968,"DF",0.05
"84",-2.88125636345537,8.11606413691549,-0.674930855592929,1.40141834301407,-2.71052464471773,-0.909313910171761,1.05522716987875,0.276269879244339,-1.20851550978843,0.315772110331639,"DF",0.2
"85",2.97381616310259,0.0342899088374375,3.99979172380132,-0.754790017981286,-0.0193950344073298,0.789806124795823,1.20429016709085,1.43993070486819,-0.469693944425833,-0.129145747665269,"DF",0.09
"86",-0.353327346091727,-0.765630337754874,2.37746628296995,-1.12410295864193,0.564251649865155,-0.0445645578310215,0.344680583744561,0.378753465417518,0.836437604767483,-1.08353949374728,"DF",0.06
"87",0.449646398227639,-0.261023288543144,1.40036775644469,0.465662272503515,1.15004095921948,-0.239642704756297,0.633551836092837,-0.558410828369,1.00688525816968,-0.209222138333969,"DF",0
"88",-5.52144451340496,-1.12972110805579,-1.34145545970269,1.88572790939694,-0.477519866430798,0.748626109593983,1.33453978449813,-0.120388959794471,0.459831023201671,-1.20818667403433,"DF",0
"89",-2.03115495421245,-2.43876780171523,0.676958640568101,-0.436004934320365,0.147962748762055,0.838185535600741,0.163584263741563,-1.75907982688053,-1.69754753611027,-0.299820586058893,"DF",0.03
"90",0.387090178937901,-0.750158130196214,2.69711762593095,0.356873268763364,0.127806333754567,1.26577162144052,1.38894368568548,-0.302316301888035,0.605787118928728,0.00813682788312074,"DF",0.08
"91",-1.62247024045393,-0.0862185015783454,0.807455650727597,-0.141795318196453,0.419856435470581,-2.42113536186915,2.10672390541248,-0.246870101648714,-0.0867346304745514,-0.00233505975266288,"DF",0
"92",-3.44368107181708,-2.58129074580526,-0.709418827549949,-0.0539393926551037,0.482204755010417,0.841858709181265,-0.0397371248429589,0.240780402074444,-0.0647010427965399,1.22812049332883,"DF",0
"93",-0.553423069197471,0.910446995131121,-0.987710726747121,-0.935366861265679,0.494256103021021,-2.31934915383626,-0.791222353461914,0.213790403155799,2.07218010155905,-0.0641731025058565,"DF",0
"94",-4.17577724207133,-3.27781628482168,-1.11738802501768,2.00720153707665,-0.902499542330642,2.66739734106961,-0.169499220498029,-0.322885042412364,0.482071106186492,1.06670123575429,"DF",0.06
"95",-2.2484264615093,-4.31812732728431,0.942124007726059,0.661808945806812,0.83058055870831,-0.580888460509878,0.902210140070907,-1.01544924305421,-2.59158369089652,-2.10269432855369,"DF",0.04
"96",-2.87126682121726,-2.31863686308367,0.0972971903452068,0.622063137543104,1.16856667589367,0.323453640075906,1.66806985162043,-0.433084288378591,-0.0953040329492171,-0.910865350758573,"DF",0.03
"97",-2.02578355208631,-1.97540460623258,-0.337095227809579,0.139224322955126,-0.444495843965296,1.22812922198556,-0.123745735372247,-0.930940530484066,-0.590041751512004,-0.286383715366707,"DF",0
"98",-2.08123476033078,1.04313584858458,1.10504203025961,0.789884161428707,-0.515869798753417,-0.513320867026992,0.3921852396914,-1.08002411298395,-1.05011247843273,0.356040570533216,"DF",0.1
"99",-0.0646915708020518,-0.304735273347413,2.1822465406003,-1.47423070992918,1.09038990097469,-0.942368325110453,0.129164526908524,0.7704504994103,2.40984040557694,-0.651412368575812,"DF",0.06
"100",-5.09058761989905,1.20495224015337,-2.85468179219423,0.525995441556816,-0.0775156671898888,-1.81347461852763,1.0773646959053,1.65712567031732,2.97743579270694,0.209589733232985,"DF",0.06
"101",1.21610816609367,-2.38050512119992,2.25625693752989,1.68766550788401,-0.107621345374374,-1.17010749268574,-0.880246736744979,0.700833052946286,-0.904528180313005,-0.929838864728446,"DF",0
"102",-7.11472134866051,0.0630523311385315,-1.98740185491103,1.21713326014158,-0.782659838101658,-0.497183317872705,-2.2061211325008,-0.654550791995632,-0.273327512317926,1.3207016099399,"DF",0
"103",-3.04957281393277,-3.28418814802171,-0.633928606453375,0.63005905981274,1.86517292243914,1.02435456678473,-0.633954024797723,0.341317648224838,-0.293947081854558,0.551753144659287,"DF",0
"104",-1.48080515368576,-4.47733318426116,0.570611265894947,-0.0245724890402265,0.717894575717666,-0.860564228798321,-1.70012268476273,0.818118066590303,-0.202786243187459,1.44302510004627,"DF",0.09
"105",0.634825372132681,3.22929121216066,4.80094809533597,2.61430051241453,-1.1440679189434,0.986084881268163,1.78176591558199,0.0449293193968346,0.425465619406991,0.475213255130231,"DF",0.33
"106",-1.31459451861517,0.318613129978325,2.01671636637328,0.157294386616984,1.03222057617773,-0.447652791161178,-2.15945044858225,-0.530896773833228,-0.922708542934303,0.33508748093494,"DF",0
"107",-0.979982043234327,-2.00024559083966,0.553899821624877,1.61918695242133,1.63065290742888,-1.4008344514401,0.209215780631421,1.72855611278072,1.77963992734248,0.185094308918217,"DF",0.07
"108",-4.04616824860003,-3.04241848436599,-1.96806038264067,1.43216727695313,1.99721504912712,2.51635251910958,0.922357547858481,0.212945881947457,0.317566431159961,1.61393145809572,"DF",0
"109",-0.376900114105585,-0.62069490725811,2.38048509952756,-0.241096401193073,0.335569961481779,0.361386018410629,-0.0634465586602032,-0.680702582275937,-0.81459713550984,1.33275537940138,"DF",0
"110",-4.37056137996118,-3.0784283412919,0.230030413325456,-0.233771143360962,0.50575782104746,2.07815729334462,-0.772461295915209,-0.627261574099481,0.0612274958691336,0.945650020585002,"DF",0
"111",-1.41673991346834,-4.18180292641906,2.28697873099247,-0.739154668191377,-1.51660988785526,-0.0960374549517009,0.0863337892032839,1.85605108314975,0.5467020544558,0.148449998624104,"DF",0
"112",1.10927168185699,-1.29775288434877,1.17416655871022,0.880613899303755,1.26450465427541,-1.06616381068898,-1.4772204153536,-0.15730395780076,-0.36696251006461,0.26301364786827,"DF",0.07
"113",-4.93318537831084,-2.94119157301552,0.338951783308804,0.00505037717984353,-1.19150753958686,-0.31030981349518,-0.677638902398291,0.311781552292742,0.354967306215651,0.391628228995361,"DF",0.05
"114",0.0191503831279039,-0.712194196109321,2.42557483843046,-0.771390109265438,-0.259247502324128,-0.288827827953848,-0.605606495500814,0.38901476601429,0.761161907271291,-1.13450084462734,"DF",0.06
"115",0.165999583651213,0.676253472240545,3.26200551118489,1.5551959162387,0.11250542145116,-0.329520557314109,-0.434795133920589,-0.33396116485934,-0.367162658688588,0.995054607264589,"DF",0.2
"116",-0.178738186531421,0.975555656737552,3.17595636557299,1.68513146420695,-0.48989523678896,-0.524096186273336,0.812647192308108,0.0271724233743121,0.677182288200574,1.25647281190688,"DF",0.16
"117",-1.47004511027554,-1.65747896490748,0.0688643877397418,-0.487490738210912,0.741555819615258,0.138898255584049,2.13150360830022,0.0534806665031011,0.676118367045083,-0.0342758721512556,"DF",0.06
"118",-2.56444907150294,0.365385841510013,2.25573350222641,-0.0328288820691934,-0.285271856902634,0.195914281701851,-1.67030034701165,-0.0204864596441707,-0.417031616943891,0.171183977308047,"DF",0.06
"119",-1.95618597089073,4.70034094728428,0.00103261886901578,1.64755663291418,-0.410135154468271,0.562809455465984,0.181662291940867,-1.44149676861492,1.25877936564896,-0.261477254545064,"DF",0.11
"120",-1.49230443914807,-4.70575952884415,1.5289793474354,1.26212894725076,-0.946675289573736,0.895613362442923,1.31364995513394,0.597396682779881,0.422258524441383,-0.892464678742948,"DF",0
"121",-6.14563987046375,-0.64997844901643,0.240831136397414,0.70390283784508,-1.74642255066463,0.30405293285917,-1.73502298703083,0.810789959861461,-0.892111340233127,-0.97162817881663,"DF",0.06
"122",-4.07873970719668,0.258719805177498,-0.821003546540385,-0.652186088029929,0.179168399432275,-1.45269866910668,-0.0774981708358929,0.540946975733775,0.16614326573932,0.595066862604036,"DF",0.09
"123",-6.44613826933515,-1.01196461669353,-1.14917235002242,1.75537736981416,-1.0622415636861,-1.39737542991756,-1.11791989790262,0.000770504741580184,-0.443309778353426,-0.912660317365993,"DF",0
"124",-1.42052628374806,0.991879953667587,1.64753806766842,-0.850656333531267,0.0606401543960026,1.03258655547231,0.65306210944765,0.341053652915536,-0.126575433575214,0.211195258066305,"DF",0.03
"125",-2.76819255222116,1.46881546542828,1.65367561955559,-0.203502394641694,-1.15463223762296,-0.624549664482109,0.512093518545643,0.5504683846587,-0.0816469776110321,1.16641559357911,"DF",0
"126",-4.39640008016835,-0.280960717916223,-0.274515501966511,-0.889312883135702,0.74659748150741,-1.09107282461823,-0.46589937912846,-1.09404602740591,-1.61394547322052,0.514170081348078,"DF",0
"127",-4.83686229876602,1.12720359759452,-0.27499440836567,1.16199611005246,-0.444623152766274,-1.44391189832297,0.0823303296581956,-0.135331618551986,-0.487229284987391,-0.736719539883195,"DF",0.1
"128",-5.12873204669479,-1.5912034471372,-1.31951310405631,0.587639102543688,-0.744715115281663,1.19937937748365,0.389371949054085,-0.723744328159187,1.03279839714492,-0.107563236230344,"DF",0.06
"129",-7.26956066152792,0.132856552114005,-1.59830150340138,1.15998002249612,-0.232764673250461,1.00314389894498,0.269567109377226,-0.891538904302611,0.338054663121308,0.457024709349158,"DF",0
"130",0.0170437475899589,-0.147438817414681,1.02743214251157,0.819391778384936,0.320397852704271,-1.50775526823431,1.37091000511451,0.087117512991062,0.265507530185294,0.430763651271874,"DF",0.06
"131",0.126590339414386,5.52911395549847,0.00866208943523587,-1.4822011151627,-0.236194430157904,-1.43654085411931,-0.666365273787584,0.0383996327786616,1.33280187202574,1.04847012022605,"DF",0.16
"132",-2.60673432381667,-0.765385855617202,-1.08356826075669,1.07787730300116,0.0407559161819494,-0.944312150299414,1.00085839137026,-0.0979176134500408,0.469696014963147,0.529671197401466,"DF",0.04
"133",-3.38281379124631,-1.90497635962804,-0.163235275160528,-1.56098677771662,0.946692288558589,-0.336134403505384,-1.9675380763348,-0.17544523700636,-0.822194311661304,1.88928713774224,"DF",0
"134",-3.35859806321623,-4.00372696364853,-0.392374069791326,0.635991967171578,0.0220079486814319,1.93908281294813,0.273647455439124,0.178945717767174,0.436446004327632,1.89426735619742,"DF",0.07
"135",-1.17671099797438,1.54924894005422,2.32310417410309,1.33186655565365,0.087253888887015,-1.7130637753958,0.298490467487378,-0.446137161201948,0.130945024837174,1.72196873707365,"DF",0.15
"136",-0.14699575063339,-0.426636080353283,0.86999554746944,2.27754386214922,-1.31606577475,-1.07976783500126,1.26869591879676,-0.897306339241886,0.617152043450166,-0.738032272061671,"DF",0.08
"137",0.947113788811105,0.833888028512683,2.25865959704909,1.25150646379135,1.65371686396027,0.050822918029538,0.103691434852174,-0.126097015717331,-0.296332934620181,-0.342992033330702,"DF",0.08
"138",-2.80178651830483,-4.35526082149168,-0.465930863223593,-0.599953425427375,-0.779604651281135,-0.0848241042294097,0.48033450602984,-0.754867194055453,-0.0662522250905582,-0.379917203765401,"DF",0.09
"139",-5.82082628331404,-1.44719120770501,-3.12845145851204,1.96100705575852,1.70454492464651,-0.58037787128444,-0.221175053867353,1.82886843790645,2.91080095799298,0.654698226105657,"DF",0
"140",-0.232172003759616,2.84386909837754,-0.744769670652529,-0.411865512129994,1.85118993506417,-1.66100346416082,-1.10080710739963,-0.803153790413049,0.969900588320588,0.413830912956154,"DF",0.18
"141",-2.61447513242827,2.89033738219126,-1.47792116134029,0.269166313398493,-0.402538425680684,-1.49482320093047,0.743722402894231,-1.92912620068686,-0.54390115279961,-0.229659036265726,"DF",0.13
"142",-1.75430663227825,-3.78710606010497,1.36083551642014,-0.369631576438657,0.325920333942775,1.6038525058692,0.105923161169589,0.470548889313636,-0.0455533967176596,-0.171843076221952,"DF",0.05
"143",-2.07779062644958,-3.40184249518466,1.52644379147115,1.54344301992204,0.928761534682828,-0.0061279441311994,-0.605207333715596,0.510356462309739,-0.735899884735545,-0.532172097646871,"DF",0
"144",-5.25332775417039,-1.01486033015248,-1.95630210220789,2.91163012350239,0.281401478270781,0.392238659965102,1.1888225263517,-0.132443777429028,-0.09478393244256,-0.967394529030769,"DF",0
